symbol,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,OBV,RSI,AD,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,CPrice,change
AKFGY.IS,40.74068677770786,41.005238569039925,49.15272639231417,59.548173381886365,0.002907306073581892,0.0026057946484079886,-0.00030151142517390354,7.76554071417063,0.6252861335389065,25.53191759188088,63.39687863932926,830059782.0,52.38146801272459,-2972554032.381895,20.75941722524507,-9.253182506988807,1.0526305882884401,-0.4486688146291812,0.05522351861608296,1.8940060670670822,1.903333306312561,1.7670851737829714,1,1.939100075002334,1.9199999570846558,3.2258033504347416
AKFYE.IS,61.36366017265116,71.91020259200829,64.78973211142828,77.35963628517861,-0.040696753795841686,0.056929731171597636,0.09762648496743932,16.53357960829767,0.6050703077419687,24.30868728042491,56.786178012658915,182631602.0,54.27969546384103,-231592236.99563932,21.408627269792156,47.50826511663753,-0.11128854301166859,-0.04760870491000488,0.6680367734503795,18.128641262015755,18.066666920979817,16.540560302820012,1,17.77762819974589,17.950000762939453,-2.5515706373930414
AKGRT.IS,3.8672969981401604,20.167662034445737,3.804363754560141,20.531982375355618,-0.031241523378451687,-0.02835955417825467,0.0028819692001970185,10.602164268693826,-0.07001577220036748,24.102564980370815,67.35688243770856,264343499.0,36.850102289308346,-651452149.156209,14.739255990534495,-198.33585179113288,-7.07692366379958,-0.1929135113364341,0.25872375964258065,6.203448224019327,6.086666584014893,6.838323042603587,-1,6.650340638787012,6.039999961853027,-2.580642779585396
AKMGY.IS,7.416870201423777,8.074669247824676,0.09319073090604015,2.072841443574586,-1.085677689916972,-3.1279194456948645,-2.0422417557778925,21.383035162524063,0.014240804746404412,13.759715274499577,25.233181598927825,1594000.0,34.31592579595535,-552854.4089358817,18.362748071197405,-150.47496619937064,-12.112935047450247,-0.013906557510880534,9.776791959771245,197.76572113346617,193.7333323160807,222.73904855894904,-1,204.25721828275883,193.0,-1.9308958296908263
AKSEN.IS,12.863866521394044,18.36705816014886,25.57918513659493,36.17042038664767,-0.04190968575505209,-0.03237711970322665,0.009532566051825443,9.689180763887153,-0.054273268930847655,6.323688071865946,36.92149334403075,127784389.0,36.56348428172553,-62950170.57164088,42.157182661876156,-158.76921054456562,-6.099029636351762,-0.28704972092448333,1.2199923748033261,31.78290064774952,31.420000076293945,35.125327559084596,-1,33.63223265526916,31.100000381469727,-3.0548671871841404
AKSGY.IS,7.975102113425816,9.886458517306195,0.0,2.5051390563246496,0.002872956255002189,-0.025958317158126132,-0.02883127341312832,15.904494183713856,0.11233594381381612,29.31122081363018,23.019846765358007,42078839.0,28.642147158380332,131186677.81979057,32.50033608869104,-108.98552655782585,-8.70870618541297,-0.16767836169021716,0.16001959131203236,6.035671193024207,5.987183104235931,6.440865737664916,-1,6.239200009089774,5.9577860832214355,-0.9771977863882841
AKSUE.IS,91.40552941596292,91.45241192828286,85.79355591212037,83.05581141660046,0.0888184953092154,0.16130585092835115,0.07248735561913575,30.083182495506296,0.9332284297840195,91.53953323925334,71.77920316298561,51557678.0,73.3399698210949,-9706446.280258723,46.36285430995274,183.20277684285654,15.422887177293935,0.39575101358126924,1.3088080078788253,22.87829625243831,23.50666681925456,19.576933456440837,1,20.695285980331,23.200000762939453,-2.9288655513119433
AKYHO.IS,24.119481835435682,34.066689490214586,17.94193524242042,30.936051845633543,-0.002730398084352213,-0.006992762865279878,-0.004262364780927665,28.632624999607938,0.47568026675091435,9.943501531132213,36.317029694779244,371587209.0,48.89076795406263,-314801954.2337429,16.984060478827246,-20.459081864155483,-11.351353267059412,0.17105406367094844,0.2566539557010545,3.2875253448138126,3.240000009536743,2.9539497870370797,1,3.2633621207741186,3.2799999713897705,3.4700281529465027
ALARK.IS,16.341590041056723,32.190910173883346,3.433523644002767,17.857663243221776,-0.5315964574652048,-1.0507587513681331,-0.5191622939029283,10.876181005819985,-0.05224106159996324,38.4043918317765,55.29786230731543,-9732856.0,45.918321309748556,-301326817.0996118,12.310988253730493,-194.15011442444023,-5.789114411719819,-0.24594208578029514,4.338892274114004,94.57752466878833,92.85000101725261,86.3728461731617,1,93.01952479949139,91.6500015258789,-3.4246574791821693
ALBRK.IS,36.91954823665814,48.91481826760006,31.911659943663008,43.71773010530932,-0.0268621273123208,0.006748473851456632,0.03361060116377743,14.684201720262335,0.4061361789602355,48.95198645794704,62.61757401125503,958683323.0,42.16844531032342,224048828.41753596,19.001788558445455,-32.53633874061,0.7921581635762065,0.03972131639531475,0.2425961477063184,6.084000344208723,6.0,6.576818989966023,-1,6.167627101618425,6.010000228881836,-0.16610883847775204
ALCAR.IS,29.670093066179422,41.86460600193947,23.875888722708368,38.06724020521958,-1.5748830281885642,-12.381046145870137,-10.806163117681573,23.251484443707145,0.1586839668221858,36.32907938401224,38.02898101154155,475690.0,46.29343490374216,-3249505.548580135,21.992962757543996,-98.92010078024808,-7.599309153713299,-0.11385353849256218,75.23455912865442,1117.10953346856,1083.0,1024.9632263885605,1,1111.9528927369981,1070.0,-4.8888888888888875
ALCTL.IS,53.11638718548436,39.69906793772227,79.83818732507457,75.97867062740318,0.6305484903683383,1.5013602161677024,0.8708117257993642,14.346561671285553,0.5562764182698807,15.409567865712775,43.89637769772201,16419175.0,46.10391425329025,-36394789.32493597,27.056181402942066,77.60032566405935,0.7637474779101052,-0.16998764680861142,4.817980468857678,98.90466425433362,102.08333079020184,89.26870777403542,1,99.6270969298773,98.94999694824219,-7.350192770791708
ALFAS.IS,1.927645527439563,6.781737482930423,0.0,8.587714234837852,-0.18917870125313635,-0.10518822369536096,0.08399047755777539,15.103545270604943,-0.02580297591234985,0.1164507683690457,26.78226809550803,50590865.0,29.981668804872474,-306744994.16864014,27.596156410864058,-165.70326062705837,-10.844334170841806,-0.5363438291828138,1.8839774989293785,45.55221088324309,44.9466667175293,50.215994175458576,-1,49.38122346907196,44.560001373291016,-1.7203325466957575
ALGYO.IS,1.8303912668730282,11.68863742948958,0.0,10.500067806192156,-0.017138368161400557,-0.029003510114746778,-0.01186514195334622,7.530353522386939,0.05164780944391843,5.204455892475173,35.80728142670483,23329888.0,35.212016883674785,-42977930.46868963,23.536171812121868,-133.37576746742857,-3.405921918194232,-0.3652652561999323,0.42842401753133624,17.441541310014394,17.423333485921223,18.624500839269928,-1,18.14284469795405,17.299999237060547,-0.8596075605766251
ALKIM.IS,41.79357316879139,44.10603248432085,85.52447835108228,92.88660188773262,0.045120606411293854,0.09570615902301477,0.050585552611720916,7.892222157352601,0.36761345989130645,9.335217480918418,46.98318618963738,58517420.0,41.33231365706408,-73898577.25968148,27.463143957144688,-1.5058113359897776,-2.133331298828125,-0.3394359941225178,0.5406753672676764,14.792454529002036,14.886666933695475,15.884898182666934,-1,15.091773440223426,14.680000305175781,-2.7814573886326355
ANELE.IS,55.764621945224,65.22680721336496,30.431008275173227,51.05745872263074,-0.0841138085065963,0.06051259800392206,0.14462640651051836,27.97834511010571,0.6456975176382241,42.02037284780677,75.02456519319273,77024065.0,56.57194943041293,-64233901.5710382,32.810581886101154,50.17473718282375,8.055378888075788,-0.07384019091785202,0.9681210942263754,17.52260654886644,17.296666463216145,15.508924129778803,1,16.91781297477039,17.170000076293945,-1.604588391996964
