symbol,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,st_way,Supertrend,kama,CPrice,change,time
BAT-USD,27.98666416706761,0.0438297364664472,7.539335009212129,28.05308474611539,35.79151443889919,16.868459076147705,-168.03655612947017,-14.952497865603805,-0.1727243274716888,0.0080875706378749,0.131179100359671,0.1277245382467905,-1,0.1517083823765523,0.1439256209737946,0.12733057,-1.5865950613741964,2025-06-01 15:01:52.434058
VET-USD,29.73867942130891,0.0272469525465252,9.824310621176933,37.23678527867327,35.831355828053844,18.41965480291565,-180.05525304510422,-16.24476263769994,-0.152497212851936,0.0017223143085781,0.0246618278891331,0.0239402049531539,-1,0.0289843971798181,0.0268891607630487,0.02387778,-1.1727064462535908,2025-06-01 15:01:52.434058
ZRX-USD,29.33232587866004,0.0528267781573552,5.242036982707434,30.79516416137072,36.02389191267411,18.237117415522683,-156.08269868647034,-15.321263509430334,-0.104102502712299,0.0154357268113525,0.239144312123377,0.2334380795558293,-1,0.2794175590642235,0.2610234169743869,0.23202059,-2.1547574481981746,2025-06-01 15:01:52.434058
WAVES-USD,27.43183216908314,0.0342259272668618,17.54948758172267,52.42343461310184,36.02814647207493,23.3382238385218,-162.29166050264848,-16.747097385708276,-0.193201007008808,0.071557459105146,1.1223467294633025,1.089682658513387,-1,1.2874088638369183,1.1835020250851012,1.0966889,1.0818084268812589,2025-06-01 15:01:52.434058
CELR-USD,42.658389505231554,0.0617616916961384,5.092177137699641,29.375803134765928,36.04423805824805,18.57295176987922,-165.57090507849085,-19.865926340783048,-0.094740317516791,0.0007396262789938,0.008393219071412,0.0080344310651222,-1,0.0102197223748009,0.0096172847638778,0.0080326395,-1.4934534906336785,2025-06-01 15:01:52.434058
ADA-USD,20.499301875728552,-0.0590425794904961,36.99388618543601,31.542834769121583,36.29992986300569,19.42755228930494,-217.59752767769007,-10.935927541093593,-0.1016704109636675,0.0411644436856834,0.6913491631980841,0.6690202355384827,-1,0.7903748180806014,0.7324022349333216,0.66417664,-3.193581459155204,2025-06-01 15:01:52.434058
ALGO-USD,26.027235187764106,0.0134259616320006,19.19433573168882,35.58485846283758,36.4930304462066,14.69205974102849,-196.6072796000336,-14.18193077248782,-0.0823023140111363,0.0135516328960244,0.1983792459021717,0.1927003661791483,-1,0.2319347102248428,0.2154836336220012,0.19250537,-0.6902889935151202,2025-06-01 15:01:52.434058
RVN-USD,28.89558038512784,0.0212442014271325,6.013150933413956,39.55075224572517,36.56184548510654,16.950782971999747,-186.53745505160808,-16.106697507669583,-0.1155751363046385,0.0007500803066,0.0109552509599114,0.0106251106287042,-1,0.0128642723092553,0.0118852172415995,0.0105672,-1.95911975856069,2025-06-01 15:01:52.434058
ZIL-USD,28.79015577794476,0.0824198243114425,7.0084233030465,41.87735726084699,37.089070913451074,20.35044377220362,-168.86706687737555,-13.136812212818532,-0.0191795880914142,0.0007412981992394,0.0115219835044615,0.0112305941681067,-1,0.0134046350420036,0.0126629928454967,0.011247914,-0.3266966368244195,2025-06-01 15:01:52.434058
SAND-USD,30.41831833656396,0.0632566528239434,6.937717820053391,35.13373601244934,37.18072186429849,14.640719543403886,-173.53254170992912,-14.172174021019808,-0.1564026719909816,0.0195964111305673,0.2775565981864929,0.2695655028025309,-1,0.3266633577185251,0.3050595412972687,0.26902646,-0.8542793386267178,2025-06-01 15:01:52.434058
