,symbol,StochRSI_K,StochRSI_D,MACDAS-dif,MACDAS,MACDAS_Signal,BB_BWidth,BB_%B,YF%,MFI,RSI,ADX,CCI,ROC,CMF,ATR,FWMA,VWAP,Supertrend,st_way,kama,Tenkan,Kijun,Senkou_A,Senkou_B,Cloud_Position,TK_Cross,CPrice,change
0,A1CAP.IS,66.5451921168572,80.08289072194707,0.003241233830137788,0.09143513389740576,0.08819390006726797,43.80107096243782,0.7347883612482984,78.15126050420169,63.877819052858115,63.41520908003697,43.293352642838364,80.78818639937147,27.59170692721191,-0.28423694618973744,0.6015473986146402,8.185273809800526,8.116666793823242,6.808620162773401,1,7.4450439662023085,4.8349997997283936,4.884999990463257,5.005000114440918,5.005000114440918,Above_Cloud,Bearish,8.0,-3.0303030303030276
1,ACSEL.IS,19.42833966406343,29.609194332070633,-0.14344746248394902,-0.19752364216608953,-0.0540761796821405,10.930795054710023,0.011641395312653565,3.4234234234234338,37.54505630444936,34.96836399444729,12.85683086384885,-142.32211308773134,-3.0,-0.21957567720928836,4.04017896303959,99.46034480592058,97.5500005086263,109.40562036125158,-1,103.61911912330048,118.04999923706055,115.42499542236328,107.89999961853027,109.75,Below_Cloud,Bullish,97.0,-2.6104417670682722
2,ADESE.IS,66.23132698749288,57.97911018297669,0.06423477070865327,0.2987637560363281,0.23452898532767483,124.6306768591718,1.021604369236889,100.0,71.1750482702162,85.89824056175487,61.22822593005763,167.20460743289928,75.29644240838954,0.5444220715848334,0.509029877821663,7.917890355262989,8.869999885559082,7.142872278994327,1,7.252615096546997,2.5,2.424999952316284,1.9500000476837158,2.0,Above_Cloud,Bullish,8.87,0.0
3,ADGYO.IS,88.04614411931266,95.88419796384945,0.08147901273598163,0.4376676818508494,0.3561886691148678,22.56986752883781,0.8025999472339683,46.1937716262976,69.6005840799846,59.364006713496316,20.098932492251215,116.15685877084745,8.18181860621234,-0.029099094454529142,1.1737196488826016,31.22247454699348,31.360000610351562,28.2218480286459,1,29.907676084467667,29.769999504089355,30.499999046325684,28.889999866485596,28.949999809265137,Above_Cloud,Bearish,30.94,-3.613707165109037
4,AEFES.IS,44.16466135925645,48.25263777023091,-0.010940741094071338,-0.3344736646236868,-0.32353292352961543,15.808448215809367,0.12582023856553917,0.9967751392553603,39.822496236685026,35.036318440930835,22.926542325044576,-113.64028568991995,-6.469379874634296,-0.28364830730793816,4.847206567440196,137.9749467861338,136.16666666666666,150.12273722320214,-1,146.01851409167446,157.9674356101513,158.0666012540012,169.47040273965354,169.47040273965354,Below_Cloud,Bearish,135.9,0.5177514792899629
5,AFYON.IS,48.843518900388766,48.15122527597098,-0.01253802566487889,-0.04203049171803286,-0.02949246605315397,11.996438216925895,0.09193548868415982,10.367892976588648,51.49177458212086,36.57561705973066,28.903973359251264,-115.46394141240114,-4.68018285552414,-0.12491596711355141,0.33935153833393766,12.41170414175997,12.303333282470703,13.25100191096881,-1,13.056751497594606,13.65500020980835,13.769999980926514,13.73904319611152,13.73904319611152,Below_Cloud,Bearish,12.22,-2.083333333333337
6,AGESA.IS,100.0,94.84472979123109,0.9030254453296833,1.3456245031137575,0.44259905778407416,15.335638391692447,1.0377595907718076,90.21183345507671,80.16128313777945,67.01288185103392,20.096981006333802,163.10139024538572,11.747846117086498,0.23958685172904304,5.404189256527177,152.58103337781182,154.23333231608072,138.02307496903794,1,144.10670065291902,139.6500015258789,134.60000228881836,137.27054614086143,138.9007421129653,Above_Cloud,Bullish,156.0,1.10174983797795
7,AGHOL.IS,33.93724390195313,36.612889197649984,-0.1764789169379739,-1.0498866656456132,-0.8734077487076393,15.592066126740814,0.1355573794103528,2.429828236279842,40.4275439831577,35.304472616792566,22.835052825508868,-121.25228034852368,-5.1018405030007274,-0.1376537649754517,8.076203229853249,247.79690740558243,244.33333333333334,267.5263177420796,-1,259.10192005002597,268.47761493509313,273.74909772520436,301.82279015483186,301.82279015483186,Below_Cloud,Bearish,244.6,-0.6498781478472715
8,AHGAZ.IS,76.20043669779734,78.4460541356013,-0.007402601541816323,0.1721332105182598,0.17953581206007613,24.123564333116043,0.8897096277843044,99.02379499694933,84.46692534435648,71.96821640389851,42.59932741221087,121.40142325903211,19.36824584725562,0.05054024963249153,1.1044115967829649,28.302738274812214,28.586666742960617,25.17413136437994,1,26.65990857991004,21.630000114440918,21.8100004196167,20.22000026702881,19.02500057220459,Above_Cloud,Bearish,28.72,0.34940600978337066
9,AKBNK.IS,73.82451896051136,81.65163297252353,-0.212581150797714,0.46276522870837744,0.6753463795060914,24.435009492101894,0.7317760178427086,40.65824468085107,63.734828954541925,61.65197885788195,19.45831619350273,71.26173507081563,10.511362343287646,0.05815663969315288,1.9308670961247651,58.77008043873383,58.34999974568685,54.36072194490931,1,56.09494291756031,50.790000915527344,50.989999771118164,62.01652111128444,62.01652111128444,Below_Cloud,Bearish,58.35,-0.08561643835616195
